fedFemale1	fedFemale2	fedFemale3	fedFemale4	fedMale1	fedMale2	fedMale3	fedMale4	unfedFemale1	unfedFemale2	unfedFemale3	unfedFemale4	unfedMale1	unfedMale2	unfedMale3	unfedMale4
YQE_07088	12.8627865428044	11.1183366636107	8.1433076859362	6.47508839453247	7.69786562175222	7.83641800989431	8.41943304532635	7.19861525375403	6.30974820744473	11.7736136365081	5.2595943099819	4.08254800270773	6.5313106681836	5.59350990104424	4.99462420874582	4.01917698429326
YQE_07089	11.0462861531717	8.5061973269793	7.07782817562679	7.5335163051772	5.53706123669897	7.90339594160281	5.54279342150651	7.73184601329137	10.6780354279834	15.2272069698838	10.4508822003536	11.5811055587015	7.30319283805985	7.88418538432902	8.41559969418817	7.98682605853148
YQE_07090	9.32797497378945	9.17597664406428	10.274266706555	7.15995351318494	9.58856945867382	9.37691043918977	7.99846139306003	8.17620497957248	8.04319551718229	9.73285393951338	9.15306022776071	8.08177869923774	8.31257721405186	9.10943041027205	6.84195097088469	8.29599351886173
YQE_07091	4.22213604076786	3.81774210738441	4.18581236192982	3.17528373193419	3.24120657757988	2.74609520004843	2.87663962381984	3.64374352350513	4.16027354337015	3.87221070711823	4.16669159621943	2.74947110386439	3.32503088562074	3.46264898636072	3.96833156311312	2.62792341280713
YQE_02262	0.638229866627699	0.40186759025099	1.44600790684848	0.747125583984516	4.86180986636982	3.88472003909291	3.36777321813054	3.91035890327379	1.52543363256906	0.470944545460325	0.614757776491391	0.0833173061777087	3.74065974632334	5.06079467237336	4.85778518932813	3.91612116418318
YQE_02263	4.12394683051744	3.61680831225891	3.42475556885167	3.86014885058666	3.7814076738432	4.88938901472038	4.70085011697388	4.88794862909224	6.10173453027622	7.74442141423645	5.39620714920221	4.58245183977398	5.46255074066265	6.60566883551891	6.84195097088469	6.85321203732056
YQE_02264	15.612084429816	10.9843808001937	14.1556563512536	13.1369581850611	19.9874405617426	28.8005106346543	18.3122668735848	23.1955380398741	18.2358656984392	22.0820664649175	14.4809609573528	20.0794707888278	43.878532579888	35.3190196608793	43.6516471942443	30.5560506626398
YQE_02265	540.580697033661	587.128549356697	659.988450957371	656.661127857057	880.25768636107	765.892649086679	907.895530054358	885.696291591515	490.773602332899	384.029113237036	465.439943223593	470.15955876081	515.795416131918	546.512553093456	602.912719554359	542.331253329315
YQE_02266	27.5420734752415	22.035739532096	25.8759309646571	21.5421210048869	18.8395132321831	23.5762319613914	17.4703235690522	18.2187176175256	30.0233074046546	34.3789518186037	26.8444229067907	27.3280764262885	25.2346093998003	29.2460660540313	25.1099600631468	26.1246503979062
YQE_02267	13.6483002248077	16.0747036100396	12.4813314064817	13.2614791157252	9.18341863647633	8.64015319039629	11.5065584952793	9.50928187841582	12.4808206301105	13.0817929294535	11.3388656552857	12.6642305390117	8.13445055946503	8.8963443188037	10.1945069466182	8.65668888924702
YQE_02268	0.245473025626038	0.133955863416997	0.15221135861563	0.186781395996129	0.540201096263314	1.00466897562748	0.631457478399476	1.24420510558712	1.80278520212707	1.09887060607409	0.887983454932009	0.583221143243961	0.890633272934128	4.31499335223413	0.957873135923856	1.13361402121092
YQE_02269	86.4555996254906	101.136676879833	134.707052374832	167.231609881867	141.397636946922	128.932518538859	126.501981506028	136.418202648302	72.9434627937567	70.2753916170241	57.0358603744791	48.0740856645379	54.8036340612133	49.2761586520564	92.4347576166521	73.0150485479942
YQE_08163	16.9376387681966	11.4532263221532	8.59994176178309	6.35056746386838	7.83291589581805	8.1713076684368	6.59522255217231	9.33153829190337	12.827510092058	16.0644417173689	9.90443084347241	5.7488941262619	11.8751103057884	13.90386746831	16.2838433107056	14.4793427254667
YQE_08164	323.877110010995	373.33499134317	318.730584941129	310.617461541562	623.257014813798	571.455713336908	549.227682323456	673.026090329374	279.154354760137	159.545546567615	239.414000733592	226.206486272479	205.855037150841	270.832422256275	257.394195524682	201.525656225268
YQE_08165	0.540040656377284	0.468845521959489	0.0761056793078149	0.498083722656344	0.270100548131657	0.200933795125495	0.0701619420443863	0.444358966281113	0.55470313911602	0.627926060613767	0.819677035321855	0.333269224710835	0.356253309173651	0.958887411607584	0.410517058253081	0.669862830715543
YQE_08166	1.37464894350581	1.27258070246147	0.761056793078149	1.12068837597677	1.35050274065828	1.40653656587847	1.12259107271018	1.06646151907467	2.56550201841159	2.04075969699474	2.18580542752495	1.49971151119876	2.31564650962873	3.03647680342402	1.84732676213887	2.06111640220167
YQE_08167	34.5626020081462	24.0450774833509	49.6970085880032	47.3179536523527	22.7559711800921	22.839474712598	15.5057891918094	16.8856407186823	79.6692383555384	139.975184345152	162.296052993727	116.810863261148	90.844593839281	78.0427810002839	116.997361602128	93.5746846599559
YQE_08168	19.392369024457	20.0933795125495	17.1237778442584	18.6781395996129	17.5565356285577	15.9407477466226	20.9082587292271	18.1298458242694	17.8891762364917	18.5761459598239	21.3799093379784	20.2461054011832	16.7439055311616	16.4609005659302	16.4891018398321	17.3649056885491
YQE_08169	772.061760199015	976.538244309907	916.236273186784	969.395445219909	940.625158868495	895.561924874332	963.954921747823	905.692445074165	1040.41507530449	815.675952737283	1224.2559586728	1286.41920738382	895.858321468675	910.090696661331	1005.3562756618	898.492167629764
YQE_08170	32.5006285928874	34.8285244884192	27.3219388715056	28.7020745180718	30.2512613907456	27.5279299321928	30.7309306154412	25.4173328712797	26.071047538453	23.7042087881697	30.4646631461289	27.161441813933	20.425189725956	27.0086620936136	21.4153065388691	25.0425642867503
YQE_08171	44.0869554024364	26.0544154346059	35.8457749539808	27.1455628847707	26.9425296761328	36.3690169177146	23.7848983530469	31.1051276396779	62.1960894733838	71.426589394816	50.2052184134636	59.9884604479503	45.956676883401	54.3369533244298	44.2674227816239	49.1576261925099
YQE_08172	1.81650038963268	0.602801385376486	1.44600790684848	0.373562791992258	1.01287705549371	0.602801385376486	0.771781362488249	0.888717932562226	1.94146098690607	2.93032161619758	1.22951555298278	1.08312498031021	1.18751103057884	1.7579602546139	1.1631316650504	1.03055820110084
YQE_08173	170.210995969095	218.950858755081	232.502850285375	218.036149592814	284.753502867799	243.5317596921	249.004732315527	255.861892784665	141.795989936533	102.718238082069	152.459928569865	135.223987926421	169.398448512071	195.133588262143	206.011143733338	183.645471436169
YQE_08174	0.0490946051252076	0	0	0.186781395996129	2.49843007021783	0.0669779317084984	0.140323884088773	0	0.346689461947513	0	0.273225678440618	0.333269224710835	11.6376080996726	10.5477615276834	0.205258529126541	6.38946084682518
YQE_08175	209.928531515388	212.052131789106	244.908076012548	211.374279802286	215.472712272029	209.506970384183	215.607647902399	234.710405989684	213.28335699011	226.471999194698	228.963118533238	234.371582277895	187.151738419225	185.171813485998	194.448246592543	195.393834928718
YQE_08176	8.93521813278779	9.37691043918978	8.90436447901435	7.9693395625015	7.63034048471931	7.90339594160281	9.40170023394776	7.55410242677892	11.5794280290469	9.83750828294901	11.5437849141161	11.164519027813	8.78758162628339	10.3879469590822	10.1945069466182	9.17196798979744
YQE_08177	29.6531414956254	20.2273353759665	15.8299812960255	15.6273767983428	15.5983066546032	18.1510194930031	14.172712292966	16.5301535456574	25.2389928297789	42.5419906065827	23.4974083458932	25.3284610780234	21.0783207927744	20.6693508724301	21.4837260485779	21.023387302457
YQE_08178	103.245954578312	103.079036899379	111.266503148025	124.209628337426	103.178409386293	89.0136712405944	101.594492080271	100.158510999763	90.8326390302483	78.2814488898496	84.2218153793206	86.649998424817	76.594461472335	84.2222776528661	80.1876653787686	75.5914440507463
YQE_08179	57.1952149708669	41.124450069018	53.2739755154705	46.32178620704	45.5794674972171	52.0418529375033	29.608339542731	52.7898451941962	80.84798252616	74.4615653544492	71.3119020730014	71.8195179251849	73.3881816897721	88.2709133907648	73.277294898175	67.0378109816094
YQE_08180	53.5622141916015	48.6929563520783	52.5129187223923	49.5593304043062	39.2996297531561	42.865876293439	40.2729547334777	49.0572298774349	55.054286557265	52.0655358592248	55.4648127234455	54.4062009340438	50.2910921450137	47.6780129660438	51.7251493398882	49.7759611131704
YQE_08181	246.307633913167	291.487958795385	291.028117673084	345.545582592839	287.657083760215	272.399248258463	299.731816413618	303.852661143025	337.883549614046	296.590409296569	356.422897525787	368.845714448716	299.312155257396	312.650567706939	351.676279903473	351.832569855825
YQE_08182	12.764597332554	10.4485573465258	7.91499064801275	9.96167445312688	8.37311699208136	8.1713076684368	8.84040469759267	7.19861525375403	15.6010257876381	18.9424361618486	11.2022528160653	12.580913232834	9.02508383239916	12.2524502594302	9.64715086894741	11.6968355824945
YQE_08183	136.826664483954	143.131840061061	144.676896364156	102.605246867207	159.359323397678	140.854590382972	165.301535456574	161.213432966788	79.7385762479279	68.4962677786184	91.7355215364376	92.4822098572567	67.2724998822911	71.1174830275625	75.6035582282758	89.967730956103
YQE_08184	9.47525878916507	8.10432973672831	7.99109632732057	7.84481863183741	6.34736288109394	7.63548421476882	6.10408895786161	6.93199987398536	10.5393596432044	12.4015396971219	9.35797948659118	11.3311536401684	6.76881287429937	8.8963443188037	7.79982410680855	8.39904933897181
YQE_08185	123.620215705273	141.725303495183	153.885683560402	200.976782091835	234.447275778278	227.858923672312	213.643113525156	243.686457108562	121.826676928356	92.5144395970949	125.888731341515	168.800862316038	123.560522731728	108.780449694594	140.328414412845	121.863507280174
YQE_08186	33.580709905642	28.1977092492778	24.9626628129633	26.024874508794	18.9745635062489	18.4189312198371	23.9252222371357	21.8624611410308	20.5240161472928	31.9719019195843	16.3935407064371	15.163749724343	20.425189725956	22.0544104669744	15.8049067427436	16.4374033075583
YQE_08187	4.36941985614348	3.54983038055042	5.78403162739394	4.23371164257892	2.97110602944823	4.2196096976354	3.85890681244124	3.5548717302489	6.72577556178175	5.07573565662795	8.12846393360839	5.49894220772877	5.70005294677842	6.55239731265182	5.88407783496083	7.21390740770585
YQE_08188	29.5058576802498	24.5809009370189	29.3006865335088	27.8926884687552	22.3508203578946	27.5279299321928	24.8373274837127	28.350102048735	47.3577805020302	42.0710460611224	49.044009280091	39.6590377405893	40.1972483850936	49.2228871291893	37.0149547524862	47.8694284411338
YQE_08189	58.6680531246231	70.4607841573403	68.26679433911	61.1397769560662	61.1777741518203	66.7769979133729	70.653075638697	69.2311269465974	68.0898103264915	54.7342216168333	74.5223037946786	73.5691813549168	61.5724469355127	59.930463225474	66.572182946708	58.0719546320321
YQE_08190	0.540040656377284	0.736757248793482	0.45663407584689	0.373562791992258	0.540201096263314	0.200933795125495	0.350809710221931	0.266615379768668	0.693378923895025	1.72679666668786	1.02459629415232	0.749855755599378	0.712506618347302	0.692529797272144	0.752614606797316	1.80347685192646
YQE_08192	0.540040656377284	0	0.0761056793078149	0	0.0675251370329142	0	0	0	0.0693378923895025	0.104654343435628	0	0.0833173061777087	0.178126654586826	0	0.0684195097088469	0
YQE_03011	0.540040656377284	0.736757248793482	1.06547951030941	0.933906979980645	0.337625685164571	1.33955863416997	0.210485826133159	0.622102552793558	1.94146098690607	1.46516080809879	1.36612839220309	1.58302881737647	0.771882169876244	1.01215893447467	0.615775587379622	0.87597447093571
YQE_00812	1.42374354863102	1.27258070246147	1.21769086892504	1.18294884130882	1.08040219252663	1.27258070246147	0.841943304532635	1.06646151907467	0.832054708674031	1.62214232325223	1.57104765103356	1.33307689884334	3.32503088562074	2.87666223482275	2.59994136893618	2.57639550275209
YQE_01078	230.990117114102	412.517081392642	145.057424760695	74.9616002597797	1278.25084403307	1074.32602460431	1072.3551222064	1144.40208176038	16.9877836354281	2.250068383866	3.21040172167726	1.58302881737647	54.4473807520397	103.027125224948	86.3454212525648	45.3445608484368
YQE_00675	0.540040656377284	0.803735180501981	0.761056793078149	0.684865118652473	0.607726233296228	1.07164690733597	0.350809710221931	0.622102552793558	1.87212309451657	0.470944545460325	0.7513706157117	0.499903837066252	0.771882169876244	1.01215893447467	0.752614606797316	0.721390740770585
YQE_02547	0.540040656377284	1.33955863416997	0.684951113770334	1.7432930292972	0.742776507362056	0.803735180501981	1.05242913066579	1.15533331233089	1.66410941734806	0.470944545460325	0.409838517660927	0.583221143243961	0.65313106681836	0.745801320139232	0.88945362621501	0.772918650825627
YQE_02548	4.22213604076786	4.2196096976354	6.16456002393301	6.53734885986451	7.15766452548891	6.63081523914134	6.38473672603915	5.77666656165447	4.43762511292816	5.59900737380609	4.78144937271082	4.91572106448481	5.28442408607582	4.36826487510122	4.78936567961928	5.25584682561426
YQE_02722	1.2764597332554	0.669779317084984	2.43538173785008	1.93007442529333	0.405150822197485	1.60747036100396	0.701619420443863	0.977589725818449	4.92299035965468	2.45937707073725	4.23499801582958	4.99903837066252	4.45316636467064	4.20845030649995	4.24200960194851	2.98861878319242
YQE_02723	20.4724503372116	11.3862483904447	9.05657583762998	7.59577677050924	5.80716178483062	4.75543315130339	5.47263147946213	4.88794862909224	8.38988497912981	26.6345304043673	9.08475380815056	9.66480751661421	7.36256838958879	5.59350990104424	6.91037048059354	5.77112592616468
YQE_02724	15.8575574554421	14.6681670441611	17.3520948821818	13.4482605117213	21.0678427542692	17.5482181076266	18.9437243519843	15.3748202333265	21.7720982103038	14.0760091920919	26.3662779695197	21.4125476876711	18.6439231800877	19.2842912778859	20.5258529126541	20.8688035722919
YQE_00138	0	0	0	0	1.21545246659246	0	0	0	0.0693378923895025	0	0	0	4.33441526161275	4.26172182936704	0	2.62792341280713
YQE_01710	0.540040656377284	0.334889658542492	0	0.186781395996129	0.135050274065828	0.535823453667987	0.210485826133159	0.177743586512445	0.208013677168508	0.366290202024697	0.204919258830464	0.249951918533126	0.118751103057884	0.106543045734176	0	0.206111640220167
YQE_01711	1.22736512813019	1.13862483904447	0.60884543446252	1.05842791064473	1.14792732955954	1.27258070246147	0.701619420443863	1.06646151907467	0.762716816284528	0.994216262638464	0.478144937271082	0.416586530888543	0.712506618347302	0.692529797272144	0.547356077670775	0.360695370385293
YQE_01712	74.6237997903156	111.853145953192	100.535602365624	73.3428281611466	81.907991220925	95.1086630260677	93.8766784553888	91.3602034673968	53.112825570359	36.2104028287272	50.9565890291753	47.4075472151163	61.3943202809259	58.4388605851955	64.4511781457338	49.4667936528401
YQE_10392	5.10583893302159	3.81774210738441	3.88138964469856	3.29980466259828	3.3087317146128	2.94702899517393	2.94680156586422	5.5100511818858	5.26967982160219	8.05838444454334	4.84975579232097	4.41581722741856	5.22504853454688	4.36826487510122	3.28413646602465	3.81306534407309
YQE_10393	19.2450852090814	14.1993215222017	15.221135861563	16.4990233129914	13.9777033658132	12.3239394343637	14.6638458872767	15.7303074063514	15.3236742180801	23.8088631316053	15.8470893495559	16.580143929364	14.0720057123592	11.7197350307594	14.1628385097313	14.4793427254667
YQE_10394	29.4076684699994	34.3596789664597	28.0068899852759	30.383107082037	22.6209209060263	22.7724967808895	24.697003599624	21.0626150017248	31.2713894676656	27.4194379801345	34.4264354835179	40.5755281085441	22.6814606840558	21.4684237154365	22.9205357524637	23.0845037046587
YQE_10395	27.2475058444902	27.1260623419419	23.5166549061148	24.7174047368211	13.5725525436158	14.6681670441611	18.171942989496	12.8864100221523	34.4609325175828	30.3497595963321	35.8608702953311	26.1616341398005	20.9595696897165	25.7834170676706	21.5521455582868	22.6207525141633
YQE_10396	66.8668521805328	70.3268282939233	78.3127440077416	61.1397769560662	62.1231260702811	72.4701221085953	56.4803633457309	73.6747166094085	60.1852905940882	42.8036264651718	52.0494917429378	47.6574991336494	61.3349447293969	56.4145427162462	55.0777053156217	46.0659515892074
YQE_10397	69.5670554624192	88.4778477869264	72.9092407768867	78.6972281797023	81.7054158098262	85.9326863820034	87.2814559032165	85.9390240787673	56.5103822974446	46.8851458591612	64.5495665315961	72.7360082931397	57.7130360861315	54.2304102786956	64.793275694278	58.3295941823073
YQE_10398	28.622154787996	24.9827685272699	28.2352070231993	24.7796652021531	41.0552833160119	42.6649424983135	40.3431166755221	40.7921531046062	25.1003170449999	31.0823400003814	22.1312799536901	20.579374625894	28.0252603216606	32.0161852431199	34.0729158350058	28.2888226202179
YQE_00457	1094.1714644255	1413.30133698102	1245.46944187239	1029.10323147334	2718.62954208216	2273.36495804985	2166.24996062043	2560.66297909154	157.189002047002	100.154206667896	199.796277359702	235.121438033494	524.939251067375	547.364897459329	677.489985137002	356.933832951274
YQE_00458	0.294567630751246	0.133955863416997	0.228317037923445	0.186781395996129	0.270100548131657	0.602801385376486	0.350809710221931	0.0888717932562226	6.86445134656075	0	0.136612839220309	0	0.296877757644709	0.159814568601264	0.205258529126541	0.206111640220167
YQE_00459	0	0.0669779317084984	0	0	0	0.0669779317084984	0	0	6.30974820744473	0	0	0.0833173061777087	0.0593755515289418	0	0.0684195097088469	0
YQE_04982	0.981892102504152	0.669779317084984	0.761056793078149	0.871646514648602	1.01287705549371	1.00466897562748	1.05242913066579	0.977589725818449	1.38675784779005	0.784907575767208	0.683064196101546	0.499903837066252	0.356253309173651	1.49160264027846	1.1631316650504	0.721390740770585
YQE_09019	0.245473025626038	0.468845521959489	0.380528396539075	1.12068837597677	1.68812842582286	0.267911726833994	1.05242913066579	0.266615379768668	0.624041031505523	0.732580404049394	1.5027412314234	2.74947110386439	7.54069504417561	2.87666223482275	1.36839019417694	8.45057724902685
YQE_09020	1.37464894350581	1.60747036100396	1.36990222754067	1.18294884130882	1.21545246659246	1.60747036100396	1.47340078293211	2.39953841791801	0.970730493453036	0.994216262638464	1.09290271376247	0.583221143243961	1.90001764892614	1.22524502594302	1.71048774272117	1.54583730165125
YQE_09021	4.76217669714514	4.82241108301189	4.03360100331419	4.98083722656344	5.33448582560022	4.88938901472038	5.40246953741774	4.79907683583602	4.78431457487568	4.34315525257855	5.60112640803267	5.91552873861732	5.99693070442313	4.20845030649995	5.47356077670775	5.15279100550418
YQE_09022	8.59155589691133	8.3722414635623	7.99109632732057	8.52968375048989	7.83291589581805	7.23361662451783	5.47263147946213	6.13215373467936	13.243537446395	16.9016764648539	21.9946671144698	19.746201564117	10.9251014813253	8.62998670446825	11.5628971407951	12.4182263232651
YQE_09023	6.38229866627699	6.49685937572434	6.77340545839553	6.41282792920043	13.1674017214183	12.8597628880317	7.50732779874933	9.15379470539093	11.0940627823204	9.47121808092431	8.74322171009979	10.581297884569	32.1221733771575	33.0816157004616	13.5470629223517	24.9395084666402
YQE_05212	0	0.0669779317084984	0.0761056793078149	0.124520930664086	0.4726759592304	0.0669779317084984	0.0701619420443863	0	0.0693378923895025	0.0523271717178139	0.136612839220309	0	1.95939320045508	1.91777482321517	0	0.772918650825627
YQE_05213	0	0.0669779317084984	0.0761056793078149	0	0.0675251370329142	0.0669779317084984	0	0	0	0.104654343435628	0.0683064196101546	0	1.00938437599201	1.06543045734176	0	0.515279100550418
YQE_01543	21.6016262550914	18.6868429466711	18.6458914304147	23.223153568852	12.1545246659246	13.1276746148657	21.1187445553603	18.4853329972943	26.8337643547375	28.2566727276195	21.5848285968088	23.2455284235807	18.347045422443	19.976821075158	16.0101652718702	17.8286568790445
YQE_05122	0	0	0	0	0	0	0	0	0	0	0	0.0833173061777087	1.12813547904989	1.22524502594302	0	1.03055820110084
YQE_05123	0.0490946051252076	0	0	0	1.14792732955954	0.133955863416997	0	0	0.0693378923895025	0	0.136612839220309	0.0833173061777087	5.87817960136524	5.11406619524045	0.0684195097088469	2.93709087313738
YQE_01145	84.6881938409831	103.079036899379	101.677187555241	85.2345770395668	89.3357562945455	87.4731788112989	84.825787931663	102.469177624425	77.5197636914638	59.4436670714366	73.5660139201365	87.6498060989496	68.8162642220436	85.0213504958724	66.4353439272903	66.7286435212791
YQE_02397	40.208481597545	47.1524639227829	47.7943666053078	33.5583908139712	40.7176576308473	50.7692722350418	43.3600801834307	48.4351273246413	35.9863661501518	19.3610535355911	30.4646631461289	36.9928839429027	27.9658847701316	39.7405560588476	39.6148961214223	29.4739645514839
YQE_04996	18.1650038963268	17.0793725856671	18.7219971097225	16.4367628476593	17.8266361766894	20.6292029662175	18.2421049315404	18.751948377063	21.0787192864088	21.7157762628928	19.3990231692839	18.7463938899845	15.7938967066985	19.2842912778859	18.0627505631356	17.3649056885491
YQE_04997	89.9413165893804	94.2379499138572	124.128362951046	125.517098109399	112.361828022769	121.364012255799	105.73404666089	115.088972266808	118.082430739323	188.796435557873	187.159589731824	141.889372420638	137.632528444087	132.060105187511	164.685759869194	156.747902387437
YQE_04998	5.54769037914846	2.88005106346543	2.054853341311	2.6149395439458	2.09327924802034	2.07631588296345	2.17502020337597	1.77743586512445	1.52543363256906	6.22693343441985	2.52733752557572	2.9161057162198	2.13751985504191	2.2374039604177	2.1894243106831	1.90653267203655
YQE_04999	3.04386551776287	1.27258070246147	1.29379654823285	1.36973023730495	0.675251370329142	1.40653656587847	1.5435627249765	1.33307689884334	1.45609574017955	4.39548242429637	0.819677035321855	0.749855755599378	0.95000882446307	0.958887411607584	0.615775587379622	0.618334920660501
YQE_05000	0.687324471752907	0.870713112210479	0.60884543446252	0.684865118652473	0.135050274065828	0.669779317084984	0.56129553635509	0.710974346049781	0.416027354337015	1.04654343435628	0.614757776491391	0.333269224710835	0.356253309173651	0.213086091468352	0.410517058253081	0.360695370385293
YQE_05001	142.276165652852	134.625642734082	247.800091826245	281.106000974174	171.108697241405	213.860535945235	123.905989650386	172.055791744047	257.174242872665	280.421313235765	344.46927409401	377.843983515909	301.805928421611	303.594408819534	331.629363558781	310.043434801186
YQE_05002	0.0981892102504152	0.133955863416997	0.15221135861563	0.249041861328172	1.21545246659246	0.736757248793482	0.420971652266318	0.533230759537336	0.27735156955801	0.104654343435628	0.0683064196101546	0.0833173061777087	3.74065974632334	4.26172182936704	0.410517058253081	2.52486759269705
YQE_05003	0.0981892102504152	0	0.15221135861563	0	1.21545246659246	0.40186759025099	0.0701619420443863	0.0888717932562226	0.138675784779005	0.0523271717178139	0	0	5.04692187996006	3.78227812356325	0.136839019417694	2.93709087313738
YQE_01046	1.9637842050083	1.47351449758696	1.67432494477193	1.49425116796903	1.08040219252663	1.60747036100396	1.19275301475457	1.51082048535578	1.73344730973756	3.13963030306883	1.29782197259294	0.916490367954796	3.02815312797603	2.13086091468352	1.84732676213887	1.54583730165125
YQE_01047	3.14205472801329	2.47818347321444	4.18581236192982	3.67336745459054	1.8907038369216	2.47818347321444	2.45566797155352	2.93276917745535	10.0539943964779	6.64555080816236	7.65031899633731	5.58225951390648	4.51254191619958	4.15517878363286	4.99462420874582	3.91612116418318
YQE_01048	4.66398748689472	2.54516140492294	3.12033285162041	2.67720000927785	2.8360557553824	2.34422760979744	2.38550602950913	3.19938455722401	4.92299035965468	6.27926060613767	4.30330443543974	4.33249992124085	4.80941967384429	3.46264898636072	3.83149254369543	4.01917698429326
YQE_01049	5.59678498427367	5.35823453667987	3.72917828608293	4.54501396923914	2.8360557553824	3.14796279029942	3.43793516017493	3.99923069653002	6.17107242266573	8.21536595969678	6.28419060413422	5.66557682008419	5.28442408607582	5.27388076384171	5.4051412669989	5.41043055577939
YQE_01050	17.7722470553252	20.696180897926	17.5804119201053	18.1177954116245	21.8106192616313	20.0933795125495	20.0663154246945	16.9745125119385	17.6811625593231	19.8319980810515	19.3307167496737	16.9134131540749	19.5939320045508	18.0590462519428	21.7574040874133	22.4661687839982
YQE_01051	24.1545457216022	25.3846361175209	24.2016060198852	23.4099349648482	18.7719880951502	20.6292029662175	22.5921453382924	23.7287687994114	30.3699968666021	29.6171791922827	31.8990979579422	27.4113937324662	21.1970718958322	28.5535362567592	23.7415698689699	24.4242293660898
YQE_01068	0.540040656377284	0	0.30442271723126	0.373562791992258	0.202575411098743	0.334889658542492	0.280647768177545	0.444358966281113	0.485365246726518	0.523271717178139	0.819677035321855	0.333269224710835	0.534379963760477	0.319629137202528	0.205258529126541	0.206111640220167
YQE_01563	84.7372884461084	82.4498339331615	93.762196907228	87.7249956528485	85.2842480725707	78.9000035526111	79.0023467419789	86.1167676652797	71.7647186231351	70.5893546473309	80.3283494615418	75.4021620908264	75.525701544814	73.9941452623852	80.4613434176039	72.8604648178291
YQE_01564	31.1259796493816	32.3503410152047	37.5962055780606	30.6944094086972	24.6466750170137	26.9251285468164	25.7494327302898	23.0177944533617	27.87383274058	26.5822032326495	29.8499053696375	26.4949033645114	25.8283649150897	27.2750197079491	30.9940378981076	28.8556296308234
YQE_01565	29.1131008392481	25.2506802541039	25.7998252853493	22.6005489155316	21.7430941245984	20.562225034509	26.1002424405117	22.4845636938243	23.0201802733148	28.5183085862086	28.2105512989938	22.4956726679813	17.9314165617404	22.2142250355757	21.6205650679956	22.4661687839982
YQE_01566	30.1931821520027	27.1930402736504	32.8015477816682	33.1225675566469	27.6853061834948	32.4842968786217	25.6792707882454	25.150717491511	38.8985576305109	47.1467817177503	39.5494169542795	34.0767782266829	38.9503618029859	36.4909931639553	48.8515299321167	43.12886071607
YQE_01567	30.1440875468775	28.1307313175693	32.1927023472057	32.8735256953187	32.6146411868976	37.6415976201761	27.9946148757101	31.9938455722401	35.8476903653728	47.513071919775	41.5986095425841	41.2420665579658	35.9815842265388	34.4666752950059	46.7989446408513	42.3559420652443
YQE_01568	5.44950116889805	5.82708005863936	4.18581236192982	3.17528373193419	4.11903335900777	4.3535655610524	3.22744933404177	5.33230759537336	4.43762511292816	5.07573565662795	4.23499801582958	3.33269224710835	4.51254191619958	3.62246355496198	3.96833156311312	3.81306534407309
YQE_01569	5.44950116889805	4.0856538342184	5.70792594808612	4.10919071191484	3.64635739977737	4.0856538342184	3.22744933404177	5.59892297514202	6.86445134656075	6.59322363644455	6.69402912179515	5.91552873861732	5.87817960136524	5.85986751537968	5.67881930583429	4.48292817478864
YQE_00076	1.81650038963268	2.47818347321444	1.29379654823285	1.68103256396516	3.84893281087611	1.67444829271246	0.841943304532635	1.59969227861201	2.56550201841159	2.40704989901944	1.77596690986402	2.9161057162198	2.31564650962873	2.61030462048731	2.12100480097425	2.67945132286217
YQE_00141	2.40563565113517	0.803735180501981	0.228317037923445	1.12068837597677	1.01287705549371	0.669779317084984	0.350809710221931	0.533230759537336	2.14947466407458	2.61635858589069	0.7513706157117	1.66634612355417	2.01876875198402	0.79907284300632	1.57364872330348	1.03055820110084
YQE_01515	188.523283680797	214.664271125737	185.773963190376	183.294809937534	156.320692231196	150.499412548996	198.137324333347	195.51794516369	121.133298004461	83.2002030313241	107.650917305604	103.813363497425	115.426072172263	136.321827016878	116.450005524457	88.3188378343416
YQE_01516	92.7397090815172	125.516644021726	95.1320991347687	94.3868654433771	107.094867334202	100.065029972497	123.064046345854	109.134562118641	76.3410195208423	75.8743989908301	101.5716459603	91.232450264591	83.4820254496922	86.3531385675496	86.2770017428559	96.7178871733134
YQE_05678	1.47283815375623	1.33955863416997	1.59821926546411	0.933906979980645	1.08040219252663	0.602801385376486	1.05242913066579	0.977589725818449	2.08013677168508	1.83145101012349	1.5027412314234	0.416586530888543	0.890633272934128	1.59814568601264	0.957873135923856	1.03055820110084
YQE_05679	0.981892102504152	1.00466897562748	1.21769086892504	1.12068837597677	0.607726233296228	0.535823453667987	0.982267188621408	1.15533331233089	1.73344730973756	1.15119777779191	0.7513706157117	0.583221143243961	0.890633272934128	1.43833111741138	1.09471215534155	1.44278148154117
YQE_05680	8.19879905590967	8.70713112210479	11.2636405375566	9.52585119580258	5.94221205889645	7.76944007818581	6.87587032034985	8.2650767728287	12.8968479844475	9.00027353546399	10.4508822003536	9.24822098572567	9.26258603851493	8.15054299866446	8.82611675244125	11.1815564819441
YQE_01110	0.0981892102504152	0.133955863416997	0.15221135861563	0.124520930664086	0.270100548131657	0.267911726833994	0.0701619420443863	0.177743586512445	0.138675784779005	0.209308686871256	0.136612839220309	0.333269224710835	0.296877757644709	0.905615888740496	0.88945362621501	0.56680701060546
